user_id,word,time_ms,mistypes
u1,every,6632,1
u1,video,1765,0
u1,never,1046,0
u1,put,1124,0
u1,coming,1114,0
u1,whole,1247,0
u1,for,3293,0
u1,find,1532,0
u1,c,1018,0
u1,turn,1299,0
u1,whole,1218,0
u1,d,761,0
u1,service,1293,0
u1,child,1403,0
u1,feel,1381,0
u1,almost,1738,0
u1,within,1205,0
u1,like,1097,0
u1,company,1268,0
u1,mind,1296,0
u1,already,1329,0
u1,social,1402,0
u1,important,1794,0
u1,other,1026,0
u1,have,1044,0
u1,local,1250,0
u1,everything,1636,0
u1,kind,1328,0
u1,watch,1280,0
u1,order,1136,0
u1,high,1073,0
u1,god,1147,0
u1,more,951,0
u1,control,1901,0
u1,water,1104,0
u1,done,900,0
u1,war,805,0
u1,needs,1074,0
u1,again,1085,0
u1,makes,1137,0
u1,taken,1874,0
u1,times,1076,0
u1,been,1188,0
u1,either,1084,0
u1,good,1041,0
u1,red,866,0
u1,would,1251,0
u1,when,1014,0
u1,deal,1471,0
u1,each,957,0
u1,give,981,0
u1,will,1104,0
u1,become,1362,0
u1,their,2675,0
u1,what,952,0
u1,want,956,0
u1,girl,1414,0
u1,the,948,0
u1,than,986,0
u1,put,1034,0
u1,will,1155,0
u1,read,954,0
u1,on,795,0
u1,let,868,0
u1,real,871,0
u1,which,1639,0
u1,free,1432,0
u1,among,1309,0
u1,yeah,1043,0
u1,said,1800,0
u1,mr,1029,0
u1,court,1252,0
u1,god,1276,0
u1,car,920,0
u1,name,986,0
u1,two,981,0
u1,set,919,0
u1,mean,928,0
u1,york,1703,0
u1,again,2136,0
u1,area,1273,0
u1,others,1170,0
u1,was,951,0
u1,power,1412,0
u1,free,1217,0
u1,run,961,0
u1,book,1025,0
u1,more,984,0
u1,less,1131,0
u1,before,1108,0
u1,party,1173,0
u1,black,1276,0
u1,stop,985,0
u1,coming,1092,0
u1,made,922,0
u1,shit,989,0
u1,out,948,0
u1,united,1728,0
u1,into,985,0
u1,big,1149,0
u1,looks,1524,0
u1,you,1030,0
u1,heart,1539,0
u1,single,4727,0
u1,looks,1765,0
u1,job,1173,0
u1,business,1652,0
u1,news,981,0
u1,among,1787,0
u1,were,1033,0
u1,already,1505,0
u1,room,1034,0
u1,means,1169,0
u1,i,821,0
u1,we,821,0
u1,fucking,1301,0
u1,together,1505,0
u1,well,1066,0
u1,end,862,0
u1,i'm,1153,0
u1,possible,1590,0
u1,saying,2643,0
u1,must,1096,0
u1,getting,4965,0
u1,guy,1234,0
u1,else,1153,0
u1,needs,1847,0
u1,set,890,0
u1,left,981,0
u1,done,932,0
u1,social,1289,0
u1,there,1165,0
u1,hand,1156,0
u1,night,1166,0
u1,history,1349,0
u1,most,1506,0
u1,half,1187,0
u1,company,1579,0
u1,national,1423,0
u1,only,1214,0
u1,get,1926,1
u1,house,1600,0
u1,low,976,0
u1,house,2074,0
u1,there,1138,0
u1,where,1383,0
u1,season,1311,0
u1,started,1387,0
u1,girl,1156,0
u1,turn,1156,0
u1,president,1599,0
u1,until,1251,0
u1,season,1255,0
u1,getting,1500,0
u1,top,1035,0
u1,d,755,0
u1,thing,1112,0
u1,try,887,0
u1,members,1587,0
u1,together,1330,0
u1,people,1677,0
u1,early,1050,0
u1,social,1178,0
u1,old,1031,0
u1,looking,1356,0
u1,think,1307,0
u1,call,981,0
u1,ago,1038,0
u1,time,897,0
u1,third,1076,0
u1,important,1772,0
u1,really,1746,0
u1,bad,2027,0
u1,least,1191,0
u1,them,987,0
u1,level,1021,0
u1,around,1227,0
u1,own,866,0
u1,off,919,0
u1,international,2334,0
u1,coming,1173,0
u1,early,2048,0
u1,says,1276,0
u1,short,1046,0
u1,s,935,0
u1,few,1034,0
u1,of,766,0
u1,b,788,0
u1,per,830,0
u1,taken,1917,0
u1,went,1327,0
u1,child,1246,0
u1,level,997,0
u1,special,1494,0
u1,office,1457,0
u1,done,3182,0
u1,me,798,0
u1,body,1270,0
u1,book,981,0
u1,this,1100,0
u1,not,951,0
u1,research,1621,0
u1,win,976,0
u1,in,1560,0
u1,didn't,1432,0
u1,small,1249,0
u1,said,1009,0
u1,making,1121,0
u1,win,920,0
u1,music,1193,0
u1,area,1210,0
u1,please,1406,0
u1,probably,1620,0
u1,country,1780,0
u1,ask,1444,0
u1,together,1415,0
u1,community,1770,0
u1,morning,2397,0
u1,power,1220,0
u1,however,1779,0
u1,both,1417,0
u1,over,1153,0
u1,due,894,0
u1,under,1014,0
u1,several,1389,0
u1,act,976,0
u1,within,1231,0
u1,our,1005,0
u1,everyone,2209,0
u1,general,1325,0
u1,known,1421,0
u1,did,1062,0
u1,social,1458,0
u1,under,1043,0
u1,know,2148,0
u1,by,966,0
u1,believe,2214,0
u1,under,1069,0
u1,through,1789,0
u1,without,1494,0
u1,past,982,0
u1,women,1168,0
u1,seen,986,0
u1,so,737,0
u1,her,891,0
u1,age,859,0
u1,also,933,0
u1,happy,1308,0
u1,game,1012,0
u1,to,769,0
u1,people,1117,0
u1,put,1034,0
u1,did,946,0
u1,games,1133,0
u1,without,1815,0
u1,what,1041,0
u1,by,824,0
u1,music,1424,0
u1,who,978,0
u1,following,1571,0
u1,fuck,3490,2
u1,talk,1474,0
u1,enough,1345,0
u1,i'd,1175,0
u1,think,1280,0
u1,oh,1027,0
u1,often,1106,0
u1,getting,1400,0
u1,hand,1314,0
u1,anything,1361,0
u1,report,1373,0
u1,cause,1109,0
u1,fact,4227,2
u1,act,1402,0
u1,people,1116,0
u1,child,1537,0
u1,control,1415,0
u1,international,2088,0
u1,class,1479,0
u1,got,858,0
u1,they're,1273,0
u1,why,997,0
u1,law,952,0
u1,data,1069,0
u1,by,880,0
u1,his,1554,0
u1,further,2205,0
u1,help,1728,0
u1,friends,1881,0
u1,r,706,0
u1,world,1107,0
u1,more,950,0
u1,make,927,0
u1,could,1308,0
u1,car,1149,0
u1,help,1012,0
u1,again,1026,0
u1,asked,1854,0
u1,local,1538,0
u1,better,1572,0
u1,before,1000,0
u1,mr,1687,1
u1,needs,1333,0
u1,she,1911,1
u1,start,1497,0
u1,fact,986,0
u1,isn't,1538,0
u1,yeah,1071,0
u1,found,1049,0
u1,old,1007,0
u1,going,1080,0
u1,members,1382,0
u1,myself,1488,0
u1,probably,1534,0
u1,several,1440,0
u1,based,1305,0
u1,light,1199,0
u1,guys,1351,0
u1,united,1203,0
u1,own,1152,0
u1,used,1040,0
u1,taking,6934,2
u1,don't,1308,0
u1,they're,1379,0
u1,her,1414,0
u1,told,1266,0
u1,put,1097,0
u1,short,1106,0
u1,whether,1155,0
u1,so,853,0
u1,children,2485,0
u1,change,1223,0
u1,health,1944,0
u1,and,890,0
u1,looks,1436,0
u1,actually,1479,0
u1,minutes,1410,0
u1,money,998,0
u1,girl,1040,0
u1,isn't,1223,0
u1,we,1984,1
u1,t,878,0
u1,cause,1047,0
u1,without,1415,0
u1,end,1262,0
u1,special,1324,0
u1,with,1157,0
u1,hand,1037,0
u1,fuck,1797,0
u1,less,1157,0
u1,hit,1063,0
u1,they're,1236,0
u1,things,1119,0
u1,research,3417,0
u1,child,1423,0
u1,whole,1820,0
u1,often,1530,0
u1,up,1283,0
u1,music,2189,0
u1,pretty,1312,0
u1,hope,1075,0
u1,probably,1705,0
u1,other,1223,0
u1,probably,1562,0
u1,nice,1097,0
u1,system,1290,0
u1,see,1149,0
u1,hard,952,0
u1,much,1276,0
u1,being,1022,0
u1,only,1072,0
u1,own,892,0
u1,nice,1427,0
u1,late,1242,0
u1,third,1194,0
u1,guys,1100,0
u1,there,1055,0
u1,no,825,0
u1,music,1798,0
u1,not,1236,0
u1,age,854,0
u1,been,1135,0
u1,rather,1420,0
u1,when,1014,0
u1,general,1241,0
u1,best,1123,0
u1,you're,2564,1
u1,months,1459,0
u1,oh,970,0
u1,change,1054,0
u1,first,2313,1
u1,course,1603,0
u1,please,1535,0
u1,nice,2204,1
u1,history,2886,0
u1,law,972,0
u1,believe,2850,1
u1,north,1612,0
u1,case,1775,0
u1,body,1382,0
u1,often,1225,0
u1,has,1109,0
u1,four,1558,0
u1,must,1098,0
u1,services,2226,0
u1,series,1141,0
u1,away,1379,0
u1,young,1365,0
u1,we,821,0
u1,the,809,0
u1,told,1043,0
u1,she,862,0
u1,court,1079,0
u1,ever,982,0
u1,during,1091,0
u1,too,1830,1
u1,first,1107,0
u1,understand,1574,0
u1,took,990,0
u1,any,862,0
u1,by,815,0
u1,call,955,0
u1,me,887,0
u1,when,956,0
u1,data,1139,0
u1,per,866,0
u1,under,923,0
u1,more,935,0
u1,great,1108,0
u1,think,1050,0
u1,say,978,0
u1,could,1423,0
u1,top,948,0
u1,minutes,2574,0
u1,international,4026,1
u1,back,1186,0
u1,live,1010,0
u1,using,1027,0
u1,people,1145,0
u1,time,1145,0
u1,state,1217,0
u1,white,3933,1
u1,even,1100,0
u1,world,1134,0
u1,there,1015,0
u1,hand,989,0
u1,use,952,0
u1,please,1086,0
u1,two,889,0
u1,looking,1267,0
u1,law,942,0
u1,he's,1132,0
u1,lot,917,0
u1,isn't,1190,0
u1,getting,1356,0
u1,special,1209,0
u1,john,1214,0
u1,people,2166,0
u1,could,1251,0
u1,point,1538,0
u1,fact,1036,0
u1,i'll,2240,0
u1,we,821,0
u1,become,1822,0
u1,else,1481,0
u1,r,760,0
u1,young,1284,0
u1,might,4236,2
u1,live,1185,0
u1,after,1138,0
u1,that's,1144,0
u1,true,1126,0
u1,find,866,0
u1,back,1287,0
u1,office,1232,0
u1,however,2358,0
u1,nice,902,0
u1,hope,980,0
u1,asked,1109,0
u1,making,2805,0
u1,morning,1611,0
u1,by,850,0
u1,world,988,0
u1,an,827,0
u1,right,1410,0
u1,off,945,0
u1,then,932,0
u1,wanted,1078,0
u1,care,990,0
u1,only,922,0
u1,top,839,0
u1,check,964,0
u1,yeah,1042,0
u1,read,891,0
u1,its,912,0
u1,i've,2195,0
u1,everyone,1673,0
u1,book,1069,0
u1,after,1079,0
u1,mind,1634,0
u1,support,1410,0
u1,c,1871,0
u1,members,1954,0
u1,please,1115,0
u1,please,1373,0
u1,big,1541,0
u1,same,1183,0
u1,again,961,0
u1,will,1103,0
u1,mean,985,0
u1,r,641,0
u1,make,841,0
u1,day,1061,0
u1,rather,1031,0
u1,to,827,0
u1,t,673,0
u1,own,862,0
u1,man,920,0
u1,being,1474,0
u1,guy,981,0
u1,they,949,0
u1,women,1569,0
u1,say,1057,0
u1,guy,923,0
u1,find,894,0
u1,us,910,0
u1,another,1385,0
u1,working,1324,0
u1,feel,1042,0
u1,run,1091,0
u1,little,1427,0
u1,thank,1227,0
u1,will,950,0
u1,john,1190,0
u1,doesn't,1384,0
u1,early,1524,0
u1,fuck,1186,0
u1,name,984,0
u1,get,857,0
u1,their,1846,0
u1,however,2694,0
u1,court,2024,0
u1,others,997,0
u1,r,674,0
u1,point,1257,0
u1,all,798,0
u1,love,899,0
u1,york,1276,0
u1,but,1004,0
u1,live,981,0
u1,s,644,0
u1,we,883,0
u1,world,1278,0
u1,woman,1084,0
u1,were,1071,0
u1,do,796,0
u1,still,1159,0
u1,as,797,0
u1,by,911,0
u1,call,923,0
u1,even,2588,0
u1,question,1443,0
u1,didn't,1178,0
u1,wait,983,0
u1,of,740,0
u1,work,1299,0
u1,post,1124,0
u1,head,1071,0
u1,next,1996,0
u1,under,1066,0
u1,place,940,0
u1,child,1192,0
u1,hard,985,0
u1,members,1356,0
u1,house,1361,0
u1,team,1071,0
u1,having,1445,0
u1,other,998,0
u1,following,2271,0
u1,find,927,0
u1,food,898,0
u1,should,1432,0
u1,over,950,0
u1,went,964,0
u1,most,923,0
u1,as,773,0
u1,act,890,0
u1,why,828,0
u1,does,895,0
u1,over,895,0
u1,d,620,0
u1,national,1251,0
u1,those,1246,0
u1,find,812,0
u1,room,1174,0
u1,early,2488,0
u1,new,1283,0
u1,information,1651,0
u1,people,4188,1
u1,taken,2360,0
u1,form,986,0
u1,next,1985,0
u1,university,4989,1
u1,low,1115,0
u1,body,1156,0
u1,good,984,0
u1,child,3110,0
u1,free,1129,0
u1,doing,1223,0
u1,my,881,0
u1,that's,1089,0
u1,short,1079,0
u1,system,1315,0
u1,face,1008,0
u1,music,1199,0
u1,his,1004,0
u1,been,1100,0
u1,into,1158,0
u1,did,914,0
u1,world,4874,0
u1,feel,2485,0
u1,would,1772,0
u1,office,1371,0
u1,everyone,1696,0
u1,off,1216,0
u1,start,1342,0
u1,maybe,1331,0
u1,saying,1408,0
u1,we,1144,0
u1,but,1171,0
u1,isn't,1300,0
u1,north,1668,0
u1,will,1213,0
u1,by,1115,0
u1,person,1306,0
u1,keep,1216,0
u1,nice,1284,0
u1,light,1376,0
u1,looking,1510,0
u1,side,1175,0
u1,states,1387,0
u1,given,1375,0
u1,due,1141,0
u1,find,1135,0
u1,music,1802,0
u1,ever,1163,0
u1,one,1074,0
u1,already,1535,0
u1,five,1229,0
u1,got,1174,0
u1,from,1294,0
u1,being,1333,0
u1,please,1492,0
u1,at,1020,0
u1,come,1127,0
u1,music,1421,0
u1,development,2302,0
u1,too,1105,0
u1,yes,1314,0
u1,under,1278,0
u1,now,1125,0
u1,an,1025,0
u1,you,1308,0
u1,say,1137,0
u1,come,1142,0
u1,you,1236,0
u1,your,1526,0
u1,she,1125,0
u1,that,1160,0
u1,social,1348,0
u1,never,1391,0
u1,u.s,1444,0
u1,research,2406,0
u1,both,2019,0
u1,further,1844,0
u1,from,1267,0
u1,war,1052,0
u1,together,1663,0
u1,third,1413,0
u1,since,1360,0
u1,leave,2511,1
u1,went,1560,0
u1,you,1324,0
u1,about,1413,0
u1,room,3903,0
u1,little,1466,0
u1,did,1322,0
u1,please,1357,0
u1,great,2491,0
u1,ago,1382,0
u1,form,1135,0
u1,black,1547,0
u1,better,1426,0
u1,so,1549,0
u1,seen,1394,0
u1,for,1057,0
u1,along,1264,0
u1,short,1370,0
u1,taking,1501,0
u1,police,2002,0
u1,them,1245,0
u1,reason,1299,0
u1,know,1271,0
u1,state,1200,0
u1,made,1628,0
u1,for,1256,0
u1,members,1618,0
u1,further,1485,0
u1,out,1204,0
u1,free,1960,0
u1,up,1313,0
u1,these,1496,0
u1,week,1344,0
u1,we,1093,0
u1,ask,1042,0
u1,future,1382,0
u1,and,1155,0
u1,watch,1424,0
u1,development,2403,0
u1,set,1085,0
u1,stay,1461,0
u1,next,1366,0
u1,will,1250,0
u1,really,1575,0
u1,isn't,2155,0
u1,tell,1269,0
u1,wrong,1271,0
u1,help,1319,0
u1,buy,1408,0
u1,car,1285,0
u1,such,1165,0
u1,south,1402,0
u1,together,1708,0
u1,make,1196,0
u1,and,1099,0
u1,or,987,0
u1,become,1327,0
u1,that,1265,0
u1,mean,1105,0
u1,yes,1318,0
u1,get,1171,0
u1,took,1121,0
u1,isn't,1372,0
u1,death,1564,0
u1,friend,1528,0
u1,try,1316,0
u1,anyone,2326,0
u1,says,1415,0
u1,air,1063,0
u1,down,1487,0
u1,doing,1372,0
u1,comes,1201,0
u1,control,1786,0
u1,isn't,2054,0
u1,others,1579,0
u1,left,1226,0
u1,might,1321,0
u1,try,1084,0
u1,post,1280,0
u1,game,1242,0
u1,least,1362,0
u1,wait,1266,0
u1,close,1361,0
u1,by,1083,0
u1,can't,1597,0
u1,and,1135,0
u1,where,1283,0
u1,didn't,1395,0
u1,reason,1200,0
u1,hit,2090,0
u1,team,1123,0
u1,red,1103,0
u1,everything,1780,0
u1,one,1105,0
u1,another,1379,0
u1,my,1158,0
u1,yeah,1380,0
u1,lost,1702,0
u1,first,1448,0
u1,international,1897,0
u1,come,1126,0
u1,almost,1692,0
u1,class,1546,0
u1,remember,1988,0
u1,our,1273,0
u1,past,1194,0
u1,group,1549,0
u1,started,1541,0
u1,members,1632,0
u1,states,1425,0
u1,also,1106,0
u1,whether,1645,0
u1,who,1317,0
u1,what,1154,0
u1,over,1188,0
u1,level,1634,0
u1,early,1332,0
u1,have,1193,0
u1,three,1398,0
u1,real,1177,0
u1,months,3285,0
u1,do,1037,0
u1,my,2553,1
u1,local,3974,1
u1,or,972,0
u1,nice,1388,0
u1,although,4390,0
u1,taking,1398,0
u1,will,1381,0
u1,fact,1237,0
u1,school,1726,0
u1,oh,1029,0
u1,started,1402,0
u1,due,1137,0
u1,office,1387,0
u1,old,1213,0
u1,open,1275,0
u1,ask,1082,0
u1,fact,1347,0
u1,show,1512,0
u1,i'm,1392,0
u1,leave,1390,0
u1,says,1660,0
u1,away,1418,0
u1,three,1661,0
u1,close,1436,0
u1,season,1381,0
u1,didn't,1480,0
u1,making,2003,0
u1,business,1995,0
u1,taken,1337,0
u1,go,1238,0
u1,taken,1317,0
u1,looking,2025,0
u1,book,1944,0
u1,at,1012,0
u1,makes,1405,0
u1,police,1544,0
u1,its,1140,0
u1,the,1127,0
u1,night,1808,0
u1,whole,1462,0
u1,working,1643,0
u1,and,1200,0
u1,within,1307,0
u1,local,2857,1
u1,remember,2035,0
u1,child,1655,0
u1,live,1882,0
u1,room,1080,0
u1,use,1188,0
u1,us,984,0
u1,people,1492,0
u1,could,1423,0
u1,might,1620,0
u1,system,1469,0
u1,guy,1135,0
u1,can,1123,0
u1,did,1092,0
u1,coming,1732,0
u1,possible,1863,0
u1,head,1250,0
u1,say,1183,0
u1,thanks,1472,0
u1,it,937,0
u1,york,1729,0
u1,wrong,1361,0
u1,services,1671,0
u1,mean,1240,0
u1,taking,1458,0
u1,guy,1527,0
u1,saying,1411,0
u1,possible,1698,0
u1,including,1891,0
u1,use,1124,0
u1,mind,1137,0
u1,mr,965,0
u1,next,1294,0
u1,would,1652,0
u1,people,1331,0
u1,having,1421,0
u1,about,1343,0
u1,must,1519,0
u1,what,1679,0
u1,thought,1840,0
u1,can,1134,0
u1,about,1484,0
u1,these,1361,0
u1,job,1295,0
u1,made,1193,0
u1,this,1294,0
u1,still,1345,0
u1,myself,1524,0
u1,less,1266,0
u1,others,1300,0
u1,off,1120,0
u1,myself,1923,0
u1,run,1279,0
u1,before,1433,0
u1,those,1473,0
u1,no,1042,0
u1,saying,1268,0
u1,check,1209,0
u1,out,1464,0
u1,change,1339,0
u1,big,1215,0
u1,took,1247,0
u1,members,1493,0
u1,your,1527,0
u1,won't,1479,0
u1,part,1252,0
u1,but,1196,0
u1,family,1527,0
u1,from,2354,0
u1,one,1089,0
u1,however,2376,0
u1,short,1939,0
u1,information,1856,0
u1,start,1342,0
u1,over,1187,0
u1,and,1511,0
u1,then,1159,0
u1,will,1279,0
u1,york,1363,0
u1,u.s,1338,0
u1,night,1433,0
u1,us,1017,0
u1,line,1289,0
u1,want,1251,0
u1,need,1375,0
u1,from,1188,0
u1,could,1763,0
u1,this,1202,0
u1,three,1632,0
u1,given,1562,0
u1,just,1190,0
u1,support,2521,0
u1,give,1192,0
u1,night,1335,0
u1,never,1229,0
u1,use,1170,0
u1,girl,1245,0
u1,every,1332,0
u1,read,1449,0
u1,wrong,1430,0
u1,soon,1131,0
u1,life,1334,0
u1,either,1313,0
u1,data,1242,0
u1,did,963,0
u1,five,1266,0
u1,school,1663,0
u1,might,1681,0
u1,else,1412,0
u1,million,1663,0
u1,among,1376,0
u1,but,1277,0
u1,put,1184,0
u1,reason,1324,0
u1,new,1078,0
u1,came,2029,1
u1,good,1279,0
u1,for,1088,0
u1,thing,1266,0
u1,are,1050,0
u1,it,937,0
u1,minutes,3096,1
u1,move,1604,0
u1,do,1332,0
u1,seen,1741,0
u1,year,1290,0
u1,week,1259,0
u1,comes,3187,0
u1,along,2078,0
u1,game,1255,0
u1,court,1360,0
u1,form,2361,0
u1,close,1281,0
u1,look,1164,0
u1,kind,1187,0
u1,also,1220,0
u1,ago,1085,0
u1,working,3301,1
u1,in,997,0
u1,if,895,0
u1,possible,1857,0
u1,move,1092,0
u1,no,1045,0
u1,will,1262,0
u1,possible,1724,0
u1,support,2643,0
u1,next,1335,0
u1,along,1460,0
u1,after,2030,0
u1,great,1309,0
u1,those,1500,0
u1,friend,3074,0
u1,play,2681,0
u1,made,1326,0
u1,pay,1173,0
u1,too,1241,0
u1,how,1255,0
u1,everything,2429,0
u1,age,1069,0
u1,kind,1252,0
u1,know,1662,0
u1,want,1222,0
u1,own,1537,0
u1,through,1825,0
u1,called,3927,0
u1,yes,1094,0
u1,done,1064,0
u1,video,1595,0
u1,it's,1237,0
u1,light,1384,0
u1,special,1411,0
u1,control,1566,0
u1,either,1225,0
u1,love,1169,0
u1,no,1108,0
u1,become,1868,0
u1,everything,2041,0
u1,black,1472,0
u1,thanks,1668,0
u1,everyone,1700,0
u1,class,1832,0
u1,guy,1103,0
u1,data,1199,0
u1,food,1123,0
u1,group,1614,0
u1,north,2943,0
u1,book,1115,0
u1,with,1284,0
u1,death,1287,0
u1,book,1206,0
u1,too,1080,0
u1,go,1043,0
u1,leave,1348,0
u1,kind,1311,0
u1,post,1270,0
u1,lost,1142,0
u1,white,1216,0
u1,john,1434,0
u1,low,1050,0
u1,job,1260,0
u1,very,1677,0
u1,night,1288,0
u1,based,1503,0
u1,making,1296,0
u1,ever,1079,0
u1,it's,1225,0
u1,playing,1316,0
u1,social,1433,0
u1,far,1234,0
u1,love,1165,0
u1,deal,1180,0
u1,just,1170,0
u1,most,1205,0
u1,team,1192,0
u1,went,1231,0
u1,nothing,1340,0
u1,said,1221,0
u1,american,1446,0
u1,often,1219,0
u1,two,1315,0
u1,believe,1601,0
u1,to,988,0
u1,his,1104,0
u1,friend,2680,1
u1,hard,1548,0
u1,rather,1311,0
u1,why,1021,0
u1,makes,1392,0
u1,future,1315,0
u1,if,991,0
u1,idea,1250,0
u1,per,1162,0
u1,are,1297,0
u1,playing,1351,0
u1,need,1168,0
u1,too,1059,0
u1,deal,2749,1
u1,read,1443,0
u1,can,2516,1
u1,true,1255,0
u1,important,1728,0
u1,on,984,0
u1,want,1239,0
u1,light,1331,0
u1,no,942,0
u1,saw,1333,0
u1,need,1749,0
u1,think,1308,0
u1,turn,1144,0
u1,general,1467,0
u1,no,998,0
u1,hours,1616,0
u1,i'll,1979,0
u1,coming,3082,0
u1,those,1287,0
u1,take,1261,0
u1,two,1091,0
u1,our,1592,0
u1,done,1196,0
u1,either,1261,0
u1,found,1680,0
u1,show,1201,0
u1,american,1518,0
u1,in,1007,0
u1,actually,2024,0
u1,before,1272,0
u1,know,1251,0
u1,important,4145,0
u1,possible,2270,0
u1,research,1755,0
u1,can,1012,0
u1,again,1167,0
u1,food,1214,0
u1,seen,1229,0
u1,myself,1494,0
u1,nice,1654,0
u1,or,927,0
u1,please,1284,0
u1,although,2511,0
u1,control,1462,0
u1,again,1282,0
u1,family,2427,0
u1,into,2029,0
u1,two,1748,0
u1,full,1585,0
u1,least,1164,0
u1,season,1296,0
u1,among,1170,0
u1,hard,1277,0
u1,with,1176,0
u1,here,2198,0
u1,didn't,1454,0
u1,until,1397,0
u1,than,2110,0
u1,keep,1332,0
u1,right,1402,0
u1,saw,1120,0
u1,while,1373,0
u1,least,1234,0
u1,four,1332,0
u1,better,1463,0
u1,wait,1240,0
u1,problem,1794,0
u1,season,1301,0
u1,of,1060,0
u1,office,1379,0
u1,problem,1952,0
u1,came,1859,0
u1,would,1605,0

